X_Axis;Y_Axis;Z_Axis;Sum_Vectors;label
0.58;1.17;0.39;1.37;0
0.56;1.07;0.34;1.26;0
0.65;1.16;0.48;1.41;0
0.68;1.05;0.43;1.33;0
0.98;1.15;0.52;1.6;0
1.1;1.15;0.46;1.66;0
0.9;1.53;0.45;1.83;0
0.88;1.5;0.57;1.83;0
0.84;1.57;0.57;1.87;0
0.8;1.62;0.59;1.9;0
0.71;1.5;0.54;1.74;0
0.64;1.48;0.62;1.73;0
0.66;1.5;0.61;1.76;0
0.79;1.61;0.69;1.92;0
0.82;1.67;0.7;1.99;0
0.87;1.58;0.69;1.94;0
1.5;1.24;0.74;2.09;0
1.34;0.93;0.54;1.72;0
0.95;1.36;0.68;1.8;0
0.88;1.62;0.69;1.97;0
0.93;1.72;0.73;2.09;0
0.89;1.58;0.68;1.94;0
0.92;1.46;0.67;1.86;0
0.95;1.46;0.65;1.87;0
0.91;1.48;0.67;1.86;0
1.26;1.37;0.62;1.97;0
1.49;1.41;0.6;2.15;0
1.2;1.89;0.88;2.41;0
1.33;2.34;1.01;2.88;0
1.29;2.62;0.95;3.07;0
1.08;2.26;0.77;2.63;0
1.21;2.33;0.97;2.8;0
1.21;2.59;1.06;3.05;0
1.37;2.82;1.11;3.33;0
1.28;2.81;1.11;3.28;0
1.46;2.69;1.07;3.24;0
1.37;2.75;1.11;3.27;0
1.4;3.05;1.18;3.56;0
1.21;2.84;1.16;3.3;0
1.31;2.94;1.22;3.45;0
1.42;3.03;1.26;3.57;0
1.47;2.86;1.16;3.42;0
1.33;2.83;1.16;3.34;0
1.51;3.1;1.24;3.67;0
1.51;3.1;1.24;3.67;0
1.31;2.58;1.13;3.11;0
1.14;2.16;0.93;2.62;0
1.08;2.02;0.76;2.42;0
1.23;2.3;0.85;2.75;0
1.25;2.38;0.81;2.81;0
1.49;2.92;1.11;3.46;0
1.42;2.88;1.13;3.4;0
1.4;2.85;1.16;3.38;0
1.17;2.15;0.87;2.6;0
1.14;2.03;0.83;2.47;0
0.71;1.35;0.67;1.67;0
0.92;1.91;0.88;2.3;0
1.06;2.34;1.01;2.76;0
0.97;2.24;0.85;2.59;0
1.02;2.42;1.05;2.84;0
1.17;2.54;1.06;3;0
1.21;2.58;1.03;3.03;0
1.17;2.25;0.73;2.65;0
1.13;2.59;0.93;2.98;0
1.04;2.55;0.89;2.9;0
0.87;2.43;0.85;2.72;0
0.61;1.45;0.62;1.7;0
0.56;1.26;0.54;1.49;0
0.52;0.77;0.38;1;0
0.55;0.65;0.38;0.93;0
0.78;0.62;0.3;1.04;0
0.89;1.02;0.4;1.42;0
1.25;1.14;0.42;1.75;0
1.17;1.15;0.45;1.7;0
1.08;1.27;0.45;1.73;0
1.03;1.24;0.37;1.66;0
1.07;1.25;0.36;1.69;0
0.74;1.47;0.3;1.67;0
0.65;1.25;0.4;1.46;0
0.66;1.15;0.44;1.4;0
0.67;0.92;0.36;1.19;0
0.89;1.26;0.38;1.6;0
0.87;1.35;0.43;1.66;0
0.77;1.35;0.55;1.65;0
0.78;1.26;0.46;1.56;0
0.79;1.28;0.54;1.6;0
0.76;1.37;0.57;1.67;0
0.58;1.24;0.51;1.47;0
0.81;1.42;0.55;1.72;0
0.81;1.42;0.55;1.72;0
0.96;1.22;0.48;1.63;0
0.77;1.14;0.42;1.44;0
0.73;0.98;0.4;1.29;0
0.86;1.02;0.4;1.4;0
0.74;1.19;0.45;1.47;0
0.66;1.42;0.52;1.65;0
0.48;1.44;0.51;1.61;0
0.7;1.61;0.59;1.85;0
0.69;1.58;0.61;1.84;0
0.76;1.53;0.6;1.81;0
0.85;1.64;0.61;1.95;0
0.82;1.54;0.57;1.84;0
0.71;1.29;0.47;1.55;0
0.61;0.93;0.4;1.19;0
0.56;0.69;0.3;0.94;0
0.59;1.16;0.38;1.35;0
0.46;1.25;0.38;1.39;0
0.56;1.1;0.34;1.29;0
0.61;1.08;0.3;1.28;0
0.6;1.25;0.37;1.44;0
0.7;1.17;0.39;1.42;0
0.71;1.23;0.45;1.5;0
0.7;1.41;0.44;1.64;0
0.85;1.18;0.43;1.52;0
0.78;1.16;0.45;1.48;0
0.59;1.17;0.48;1.4;0
0.56;1.14;0.52;1.38;0
0.56;1.04;0.49;1.28;0
0.65;1.08;0.46;1.35;0
0.71;1.04;0.43;1.33;0
0.82;1.07;0.34;1.39;0
0.73;1.2;0.43;1.47;0
0.51;1.28;0.51;1.47;0
1.18;1.16;0.46;1.72;0
0.81;1;0.53;1.39;0
0.7;1.02;0.45;1.32;0
0.61;1.15;0.36;1.35;0
0.63;1.16;0.4;1.38;0
0.85;1.17;0.45;1.52;0
0.81;1.26;0.52;1.59;0
0.76;1.29;0.54;1.6;0
0.77;1.27;0.53;1.58;0
0.69;1.29;0.49;1.55;0
0.99;1.59;0.62;1.98;0
1.3;1.54;0.62;2.11;0
0.87;1.66;0.7;2;0
0.79;1.67;0.66;1.96;0
0.85;1.85;0.66;2.14;0
0.83;1.77;0.65;2.06;0
0.91;1.76;0.71;2.11;0
0.94;1.72;0.7;2.08;0
0.82;1.6;0.64;1.91;0
0.69;1.56;0.67;1.84;0
0.69;1.51;0.67;1.79;0
0.7;1.53;0.71;1.83;0
0.64;1.48;0.68;1.75;0
0.96;1.64;0.68;2.02;0
0.9;1.76;0.71;2.1;0
0.89;1.81;0.76;2.16;0
0.78;1.72;0.75;2.03;0
0.89;1.91;0.9;2.29;0
0.88;1.77;0.86;2.16;0
0.85;1.6;0.84;2;0
1.27;1.32;0.77;1.99;0
1.06;1.22;0.72;1.78;0
0.9;1.39;0.74;1.82;0
0.75;1.55;0.73;1.88;0
0.94;2.31;1.01;2.7;0
1.05;2.42;1.02;2.83;0
1.07;2.36;0.97;2.77;0
1.04;2.3;0.97;2.71;0
1.09;2.34;0.95;2.76;0
0.99;2.02;0.91;2.43;0
1.39;2.63;1.12;3.18;0
1.35;2.59;1.07;3.11;0
1.29;2.54;1.05;3.04;0
1.33;3.19;1.32;3.7;0
1.37;3.22;1.33;3.75;0
1.48;3.15;1.3;3.72;0
1.51;3.1;1.28;3.68;0
1.45;2.76;1.16;3.33;0
1.27;2.44;0.94;2.91;0
1.25;2.61;1.1;3.1;0
1.38;2.54;1.1;3.09;0
1.29;2.45;1.06;2.97;0
1.3;2.57;1.05;3.07;0
1.35;2.86;1.22;3.39;0
1.19;2.52;1.03;2.98;0
1.59;2.48;1.09;3.14;0
1.51;2.95;1.27;3.55;0
1.56;3.15;1.36;3.77;0
1.71;3.12;1.28;3.79;0
1.33;2.6;1.09;3.13;0
1.3;2.55;1.05;3.06;0
1.11;2.09;0.85;2.52;0
1.1;2.07;0.85;2.49;0
1.07;1.95;0.74;2.35;0
1.29;2.75;1.17;3.26;0
1.19;2.86;1.15;3.31;0
1.12;2.81;1.24;3.27;0
0.65;0.96;0.44;1.24;0
1.02;1.29;0.53;1.74;0
1.18;1.59;0.69;2.1;0
0.9;1.31;0.55;1.68;0
0.76;1.15;0.49;1.47;0
0.54;0.94;0.34;1.14;0
0.54;0.85;0.28;1.04;0
0.76;1.11;0.38;1.4;0
1.04;1.2;0.46;1.66;0
0.93;1.4;0.49;1.75;0
0.82;1.63;0.51;1.9;0
0.73;1.61;0.53;1.85;0
0.85;1.36;0.48;1.67;0
0.94;1.72;0.64;2.07;0
0.86;1.89;0.77;2.22;0
0.79;1.7;0.65;1.99;0
0.66;1.29;0.5;1.53;0
0.61;1.59;0.57;1.8;0
0.63;1.46;0.61;1.7;0
0.71;1.36;0.54;1.63;0
1.25;1.48;0.59;2.03;0
1.49;1.58;0.6;2.26;0
1.42;1.41;0.56;2.08;0
0.93;1.64;0.62;1.98;0
0.79;1.58;0.54;1.85;0
0.8;1.24;0.49;1.56;0
0.8;1.33;0.51;1.64;0
0.75;1.47;0.59;1.76;0
0.9;1.36;0.51;1.71;0
0.51;1.4;0.51;1.58;0
0.65;1.4;0.49;1.62;0
0.74;1.3;0.47;1.57;0
0.85;1.42;0.54;1.74;0
0.79;1.38;0.56;1.69;0
0.91;1.36;0.47;1.71;0
0.77;1;0.35;1.31;0
0.59;1.21;0.42;1.41;0
0.54;1.2;0.39;1.37;0
0.77;1.17;0.34;1.44;0
0.76;1.14;0.38;1.43;0
0.57;1.13;0.4;1.32;0
0.71;1.18;0.44;1.45;0
0.66;1.34;0.46;1.57;0
0.83;1.12;0.45;1.47;0
0.75;1.09;0.46;1.4;0
1.02;1.1;0.43;1.57;0
0.92;1.17;0.44;1.55;0
0.72;1.06;0.45;1.37;0
0.63;1.01;0.45;1.27;0
0.58;0.92;0.44;1.17;0
0.78;1.15;0.36;1.43;0
0.97;1.23;0.33;1.6;0
1.13;1.31;0.5;1.81;0
0.85;1.23;0.57;1.6;0
0.62;1.15;0.42;1.37;0
0.64;1.04;0.41;1.3;0
0.5;0.96;0.37;1.15;0
0.59;0.91;0.34;1.14;0
0.62;1.17;0.52;1.43;0
0.52;1.24;0.45;1.42;0
0.45;1.11;0.47;1.29;0
0.51;1.3;0.49;1.48;0
0.56;1.3;0.46;1.48;0
0.55;1.25;0.37;1.41;0
0.41;1.23;0.39;1.36;0
0.4;0.98;0.23;1.09;0
0.42;0.96;0.25;1.08;0
0.79;1.42;0.55;1.72;0
0.73;1.56;0.59;1.83;0
0.73;1.68;0.67;1.96;0
0.72;1.5;0.63;1.78;0
0.82;1.42;0.56;1.73;0
0.8;1.45;0.6;1.77;0
1.2;1.41;0.56;1.94;0
1.03;1.45;0.57;1.87;0
0.91;1.63;0.72;2;0
0.85;1.68;0.7;2.01;0
0.91;1.52;0.79;1.94;0
0.96;1.41;0.7;1.85;0
1.41;1.1;0.6;1.89;0
1.55;1.13;0.63;2.02;0
0.96;1.16;0.49;1.59;0
0.91;1.36;0.61;1.75;0
0.91;1.37;0.65;1.77;0
0.97;1.47;0.65;1.88;0
0.96;1.39;0.59;1.79;0
1.12;1.38;0.63;1.89;0
0.99;1.5;0.72;1.94;0
0.86;1.99;0.86;2.34;0
0.95;2.26;0.95;2.63;0
0.91;2.11;0.92;2.48;0
0.91;2.06;0.89;2.42;0
1.17;1.83;0.83;2.33;0
1.15;1.78;0.81;2.27;0
1.09;2.07;0.85;2.49;0
1.22;2.54;1.09;3.03;0
1.05;2.42;1.06;2.85;0
1.1;2.64;1.16;3.09;0
1.45;2.81;1.19;3.38;0
1.56;2.99;1.23;3.59;0
1.39;2.72;1.13;3.26;0
1.41;3.11;1.3;3.65;0
1.5;3.11;1.25;3.67;0
1.37;2.88;1.24;3.43;0
1.39;2.86;1.18;3.39;0
1.51;3.18;1.28;3.75;0
1.65;3.13;1.24;3.75;0
1.46;2.87;1.18;3.43;0
1.19;2.73;1.14;3.19;0
1.16;2.55;1.03;2.99;0
1.49;3.18;1.34;3.76;0
1.21;2.46;1.02;2.92;0
1.21;2.46;1.02;2.92;0
1.24;2.48;1.12;3;0
1.27;2.52;1.09;3.03;0
1.13;2.39;1.03;2.84;0
1.11;2.2;0.96;2.65;0
0.98;1.61;0.86;2.07;0
0.87;1.27;0.85;1.76;0
0.85;2.3;0.97;2.64;0
0.84;2.36;0.98;2.69;0
0.85;2.18;0.84;2.49;0
0.95;2.01;0.75;2.35;0
1.07;1.93;0.77;2.34;0
1.17;2.16;0.78;2.58;0
1.23;2.28;0.78;2.71;0
1.29;2.55;0.92;3;0
1.19;2.51;0.93;2.93;0
0.82;1.8;0.63;2.07;0
0.68;1.54;0.56;1.77;0
0.89;1.48;0.5;1.8;0
1;1.34;0.39;1.72;0
0.82;1.43;0.44;1.71;0
0.47;1.06;0.38;1.22;0
0.55;1.17;0.45;1.37;0
0.58;0.96;0.5;1.23;0
0.76;1.1;0.48;1.42;0
0.9;1.3;0.51;1.66;0
0.98;1.27;0.5;1.68;0
0.98;1.17;0.46;1.6;0
0.63;0.93;0.37;1.19;0
0.88;1.17;0.34;1.5;0
0.71;1.07;0.35;1.34;0
0.78;1.24;0.52;1.55;0
0.89;1.43;0.66;1.81;0
0.91;1.28;0.58;1.68;0
1.23;1.07;0.54;1.72;0
1.43;1.31;0.48;2;0
0.97;1.46;0.63;1.87;0
0.8;1.42;0.52;1.72;0
0.8;1.42;0.52;1.72;0
0.88;1.28;0.46;1.62;0
0.86;1.28;0.44;1.61;0
0.73;1.42;0.52;1.68;0
0.89;1.37;0.49;1.71;0
0.81;1.2;0.49;1.53;0
0.76;0.98;0.46;1.33;0
0.81;0.91;0.47;1.3;0
0.61;1.52;0.51;1.72;0
0.68;1.52;0.56;1.76;0
0.9;1.79;0.72;2.13;0
0.83;1.76;0.67;2.06;0
0.92;1.49;0.6;1.86;0
0.82;1.6;0.6;1.9;0
0.9;1.59;0.53;1.9;0
0.63;1.34;0.43;1.54;0
0.6;1.36;0.45;1.55;0
0.63;1.24;0.51;1.49;0
0.71;1.2;0.52;1.5;0
1.15;1.54;0.43;1.97;0
1.19;1.81;0.45;2.22;0
0.96;1.93;0.59;2.24;0
0.69;1.34;0.41;1.57;0
0.61;1.16;0.37;1.36;0
0.66;1.07;0.33;1.3;0
0.7;1.02;0.33;1.28;0
0.69;1.46;0.35;1.65;0
0.63;1.34;0.39;1.53;0
0.56;1.27;0.43;1.45;0
0.75;0.7;0.43;1.12;0
0.82;1.68;0.4;1.92;0
0.9;1.83;0.59;2.13;0
0.65;1.86;0.63;2.07;0
0.49;1.48;0.48;1.63;0
0.56;1.25;0.44;1.44;0
0.57;1.09;0.47;1.32;0
0.67;1.03;0.4;1.3;0
0.61;0.98;0.32;1.21;0
0.54;0.98;0.42;1.19;0
0.37;0.77;0.45;0.97;0
0.37;0.88;0.39;1.04;0
0.66;1.07;0.5;1.36;0
0.72;1.23;0.47;1.5;0
0.71;1.67;0.56;1.9;0
0.63;1.36;0.66;1.64;0
0.56;1.2;0.52;1.42;0
0.56;1.25;0.44;1.44;0
0.65;1.33;0.51;1.57;0
0.7;1.27;0.53;1.55;0
1.11;0.83;0.45;1.46;0
1.11;0.83;0.45;1.46;0
1.08;0.96;0.45;1.52;0
0.68;1.33;0.47;1.56;0
0.71;1.22;0.42;1.48;0
0.6;1.1;0.37;1.31;0
0.88;0.97;0.37;1.36;0
1;1;0.39;1.47;0
1.05;1.14;0.46;1.62;0
0.75;1.43;0.54;1.71;0
0.73;1.47;0.5;1.72;0
0.69;1.34;0.46;1.58;0
0.98;1.22;0.39;1.62;0
0.74;1.01;0.33;1.3;0
0.65;1.03;0.35;1.27;0
0.7;1.25;0.5;1.52;0
0.72;1.35;0.52;1.62;0
0.68;1.31;0.55;1.58;0
0.7;1.39;0.61;1.68;0
0.74;1.42;0.58;1.71;0
0.9;1.53;0.59;1.87;0
0.89;1.44;0.58;1.79;0
0.93;1.78;0.7;2.13;0
0.93;1.77;0.68;2.12;0
0.88;1.92;0.76;2.25;0
0.96;1.95;0.78;2.31;0
1.08;2.02;0.82;2.44;0
0.95;1.74;0.73;2.12;0
0.91;1.71;0.74;2.08;0
1.22;1.48;0.65;2.03;0
0.88;1.19;0.51;1.57;0
0.91;1.72;0.79;2.11;0
0.83;1.83;0.79;2.16;0
0.84;1.96;0.84;2.29;0
0.83;1.98;0.82;2.3;0
0.9;1.88;0.87;2.26;0
1.47;1.57;0.74;2.27;0
1.61;1.46;0.74;2.3;0
1.14;1.37;0.74;1.93;0
1.24;1.36;0.66;1.96;0
1.05;1.81;0.85;2.26;0
0.86;2.05;0.91;2.4;0
1.1;2.41;1.01;2.84;0
1.25;2.56;1.03;3.03;0
1.26;2.45;0.93;2.91;0
1.21;2.36;0.91;2.81;0
1.18;2.81;1.16;3.26;0
1.15;2.74;1.13;3.18;0
1.41;2.65;1.09;3.19;0
1.3;2.65;1.08;3.15;0
1.32;2.8;1.12;3.29;0
1.25;2.71;1.08;3.17;0
1.23;2.81;1.13;3.27;0
1.6;3.16;1.3;3.77;0
1.58;3.14;1.31;3.75;0
1.51;2.9;1.19;3.48;0
1.5;2.85;1.18;3.43;0
1.49;3.04;1.28;3.62;0
1.49;3.04;1.28;3.62;0
1.18;2.36;1.01;2.83;0
1.15;2.23;0.85;2.65;0
1.12;2.49;1.04;2.92;0
1.17;2.52;1.03;2.97;0
1.19;2.18;0.81;2.61;0
1.11;1.9;0.85;2.36;0
1.12;1.94;0.7;2.35;0
1.05;1.69;0.64;2.1;0
1.08;1.81;0.73;2.23;0
0.94;1.69;0.81;2.1;0
0.97;2.14;0.97;2.55;0
0.87;2.11;0.9;2.46;0
1.05;2.49;0.99;2.89;0
1.09;2.42;1.01;2.85;0
1.21;2.32;0.88;2.77;0
1.09;2.1;0.81;2.5;0
1.25;2.56;1.06;3.04;0
1.23;2.65;1.05;3.1;0
1.08;2.7;0.99;3.08;0
0.9;2.18;0.92;2.53;0
0.87;1.57;0.86;2;0
1.15;1.28;0.6;1.83;0
1.6;1.19;0.48;2.05;0
1.56;0.97;0.32;1.87;0
1.16;0.89;0.57;1.57;0
1.26;1.02;0.44;1.68;0
1.14;1.01;0.4;1.58;0
0.84;0.93;0.45;1.33;0
0.86;0.97;0.43;1.37;0
0.91;1.06;0.42;1.46;0
0.92;1.19;0.52;1.59;0
0.81;1.15;0.46;1.48;0
0.89;0.83;0.34;1.27;0
1.02;0.64;0.26;1.24;0
0.89;0.91;0.37;1.33;0
0.9;1.03;0.42;1.44;0
0.74;0.97;0.36;1.27;0
0.55;1.11;0.41;1.31;0
0.55;1.2;0.37;1.38;0
0.88;1.24;0.49;1.6;0
1.01;1.59;0.54;1.96;0
1.1;1.55;0.54;1.98;0
1.02;1.4;0.52;1.81;0
0.78;1.4;0.55;1.7;0
0.63;1.42;0.52;1.64;0
0.79;1.24;0.48;1.55;0
0.64;1.24;0.48;1.48;0
0.74;1.2;0.48;1.49;0
0.8;1.19;0.41;1.5;0
0.59;1.06;0.41;1.28;0
0.69;1.36;0.48;1.61;0
0.69;1.34;0.49;1.59;0
0.65;1.2;0.43;1.44;0
0.75;1.33;0.47;1.6;0
0.66;1.34;0.54;1.59;0
0.49;1.34;0.5;1.51;0
0.51;1.28;0.49;1.46;0
0.54;1.16;0.46;1.37;0
0.58;0.77;0.51;1.09;0
0.65;0.92;0.42;1.2;0
0.6;1.11;0.45;1.35;0
1.03;1.09;0.46;1.57;0
0.8;0.63;0.47;1.13;0
0.74;1.29;0.57;1.59;0
0.75;1.27;0.57;1.58;0
0.68;1.46;0.47;1.68;0
0.67;1.08;0.48;1.37;0
0.64;1.2;0.46;1.44;0
0.62;1.21;0.43;1.43;0
0.64;1.16;0.44;1.4;0
0.71;1.14;0.44;1.42;0
0.86;0.88;0.46;1.32;0
0.74;1.09;0.51;1.42;0
0.58;1.19;0.57;1.44;0
0.53;1.07;0.54;1.31;0
0.63;0.75;0.52;1.11;0
0.88;1.19;0.43;1.54;0
0.78;1.54;0.58;1.82;0
0.68;1.42;0.55;1.67;0
1.01;1.24;0.53;1.69;0
1.12;1.15;0.5;1.69;0
1.14;0.95;0.52;1.58;0
0.91;1.06;0.51;1.49;0
0.74;1.36;0.53;1.64;0
0.72;1.53;0.57;1.78;0
1.05;1.31;0.51;1.76;0
0.94;1.09;0.43;1.51;0
0.76;0.94;0.31;1.25;0
0.67;0.7;0.25;1;0
0.6;1.07;0.25;1.25;0
0.57;1.16;0.29;1.33;0
1.31;1.1;0.33;1.74;0
1.07;1.2;0.49;1.69;0
0.92;1.27;0.43;1.63;0
0.79;1.42;0.6;1.73;0
0.74;1.43;0.62;1.72;0
0.85;1.54;0.64;1.87;0
0.84;1.52;0.64;1.85;0
0.76;1.5;0.63;1.8;0
0.68;1.39;0.65;1.68;0
0.64;1.52;0.65;1.77;0
0.68;1.39;0.56;1.65;0
0.66;1.38;0.58;1.64;0
0.8;1.56;0.68;1.88;0
0.76;1.57;0.65;1.86;0
0.77;1.52;0.67;1.83;0
0.78;1.53;0.65;1.84;0
0.85;1.43;0.66;1.79;0
0.89;1.3;0.68;1.72;0
1.28;1.21;0.66;1.89;0
1.12;1.16;0.66;1.74;0
1.07;1.15;0.57;1.67;0
0.77;1.21;0.54;1.54;0
0.71;1.64;0.72;1.93;0
0.71;1.69;0.74;1.98;0
0.86;1.7;0.86;2.09;0
0.85;1.64;0.92;2.07;0
0.87;1.88;0.96;2.29;0
0.87;1.88;0.96;2.29;0
1.22;2.45;0.9;2.88;0
1.39;2.72;1.25;3.3;0
1.39;2.72;1.25;3.3;0
1.48;2.76;1.19;3.35;0
1.34;2.73;1.13;3.25;0
1.36;2.58;1.11;3.12;0
1.48;2.88;1.27;3.48;0
1.35;2.61;1.01;3.11;0
1.35;2.9;1.23;3.43;0
1.44;3;1.26;3.56;0
1.41;3.04;1.26;3.59;0
1.58;2.9;1.22;3.52;0
1.64;3.22;1.41;3.88;0
1.5;2.83;1.13;3.4;0
1.31;2.73;1.13;3.23;0
1.53;2.6;1.14;3.23;0
1.59;2.59;1.15;3.25;0
1.53;2.87;1.2;3.47;0
1.42;3.02;1.24;3.56;0
1.3;3.02;1.27;3.52;0
1.16;2.78;1.12;3.21;0
1.2;2.58;1.05;3.04;0
1.35;2.64;1.04;3.14;0
1.39;2.94;1.19;3.47;0
1.19;2.73;1.13;3.19;0
1.06;2.55;1.01;2.94;0
1.1;2.63;1.04;3.03;0
0.95;2.12;0.83;2.47;0
0.94;1.94;0.92;2.34;0
0.94;1.94;0.92;2.34;0
1.08;2.6;1.12;3.04;0
1.13;2.67;1.04;3.09;0
1.18;2.35;0.84;2.77;0
1.22;2.32;0.77;2.74;0
0.87;1.74;0.55;2.03;0
0.84;1.77;0.57;2.04;0
0.64;1.56;0.54;1.77;0
1;1.47;0.58;1.87;0
1.15;0.81;0.44;1.48;0
1.15;0.91;0.45;1.54;0
0.9;1.06;0.45;1.46;0
0.88;1.06;0.46;1.46;0
1.06;1.56;0.55;1.97;0
1.04;1.62;0.59;2.02;0
0.78;1.11;0.44;1.43;0
0.69;0.83;0.42;1.16;0
0.89;1.03;0.44;1.43;0
0.95;1.12;0.49;1.56;0
0.85;1.26;0.52;1.61;0
0.75;1.34;0.53;1.63;0
0.61;1.31;0.43;1.51;0
0.64;1.25;0.45;1.48;0
0.83;1.4;0.56;1.72;0
0.99;1.39;0.56;1.8;0
1.05;1.37;0.52;1.81;0
0.92;1.34;0.49;1.7;0
0.93;1.22;0.45;1.6;0
0.84;1.11;0.45;1.46;0
0.85;1.44;0.54;1.76;0
0.81;1.42;0.56;1.73;0
0.62;1.36;0.5;1.58;0
0.69;1.28;0.47;1.53;0
0.62;1.3;0.51;1.53;0
0.63;1.4;0.59;1.65;0
0.7;1.46;0.56;1.71;0
0.7;1.33;0.51;1.59;0
0.84;1.95;0.54;2.19;0
0.81;1.9;0.59;2.15;0
0.79;1.71;0.63;1.99;0
0.78;1.51;0.57;1.8;0
0.75;1.24;0.46;1.53;0
0.7;1.13;0.49;1.42;0
0.96;1.18;0.45;1.58;0
0.79;1.32;0.51;1.63;0
0.75;1.31;0.48;1.58;0
0.76;1.16;0.46;1.47;0
1.03;1.21;0.49;1.67;0
0.84;1.36;0.56;1.69;0
0.98;1.23;0.49;1.65;0
0.74;1.13;0.42;1.42;0
0.74;1.08;0.37;1.36;0
0.86;0.99;0.33;1.35;0
0.91;1.12;0.41;1.51;0
0.8;1.57;0.57;1.85;0
0.75;1.51;0.54;1.77;0
0.59;1.23;0.4;1.43;0
0.66;1.08;0.43;1.34;0
0.97;0.91;0.39;1.39;0
1.49;0.62;0.46;1.68;0
1.18;0.52;0.47;1.38;0
0.87;0.8;0.42;1.26;0
0.69;0.94;0.5;1.27;0
1;0.98;0.45;1.47;0
0.76;1.2;0.45;1.49;0
0.66;1.24;0.53;1.51;0
0.53;1.21;0.45;1.4;0
0.4;1.04;0.37;1.18;0
0.53;1.38;0.43;1.54;0
0.85;1.2;0.37;1.51;0
0.84;1.28;0.33;1.57;0
0.75;1.24;0.39;1.5;0
0.58;1.11;0.39;1.31;0
0.52;1.14;0.38;1.31;0
0.51;0.99;0.36;1.17;0
0.6;0.94;0.36;1.17;0
0.52;1.23;0.48;1.42;0
0.56;1.16;0.44;1.37;0
0.43;0.66;0.26;0.83;0
0.46;1;0.36;1.16;0
0.51;0.98;0.35;1.17;0
0.58;0.89;0.36;1.13;0
0.54;0.95;0.39;1.17;0
0.53;0.98;0.29;1.16;0
0.39;1.09;0.38;1.22;0
0.56;1.25;0.49;1.45;0
0.57;1.19;0.47;1.41;0
0.79;1.1;0.42;1.42;0
0.85;0.97;0.48;1.38;0
0.53;1.07;0.46;1.28;0
0.53;1.06;0.46;1.27;0
0.55;1.12;0.43;1.32;0
0.71;1.55;0.61;1.82;0
0.76;1.61;0.61;1.89;0
0.99;1.89;0.77;2.27;0
1.02;1.86;0.74;2.25;0
0.86;1.66;0.53;1.95;0
0.79;1.53;0.48;1.79;0
0.74;1.48;0.61;1.77;0
0.66;1.46;0.57;1.7;0
0.65;1.49;0.59;1.74;0
0.74;1.71;0.69;1.99;0
0.81;1.72;0.77;2.05;0
0.79;1.89;0.82;2.21;0
0.86;1.83;0.79;2.18;0
1.13;1.75;0.75;2.22;0
1.1;1.65;0.7;2.1;0
0.96;1.75;0.69;2.11;0
0.9;1.72;0.68;2.06;0
0.96;1.75;0.74;2.13;0
1.07;1.49;0.61;1.94;0
1.21;1.47;0.67;2.02;0
0.8;1.77;0.89;2.14;0
0.83;1.83;0.87;2.19;0
0.83;1.83;0.87;2.19;0
0.82;1.96;0.89;2.31;0
0.88;1.95;0.85;2.3;0
1.03;1.96;0.8;2.36;0
0.98;2.05;0.88;2.44;0
1.14;2.51;1.02;2.94;0
1.73;2.36;0.99;3.09;0
1.73;3.54;1.47;4.21;0
1.88;3.56;1.43;4.28;0
1.41;2.98;1.23;3.52;0
1.28;2.83;1.12;3.31;0
1.14;2.48;1.1;2.95;0
1.18;2.35;1.04;2.83;0
1.05;2.24;1;2.67;0
1.05;2.24;1;2.67;0
1.23;2.61;1.18;3.12;0
1.05;2.47;1.06;2.89;0
1.02;2.3;0.89;2.67;0
0.95;2;0.87;2.38;0
0.78;1.67;0.79;2;0
0.75;2.01;0.83;2.3;0
0.77;2.13;0.87;2.42;0
1.04;1.39;0.7;1.88;0
0.91;1.42;0.66;1.82;0
0.98;1.8;0.68;2.16;0
1.03;1.93;0.68;2.29;0
1.04;2.21;0.76;2.56;0
0.78;1.88;0.67;2.14;0
0.65;1.35;0.59;1.61;0
0.5;1.27;0.63;1.5;0
0.52;1.25;0.55;1.47;0
0.59;1.01;0.4;1.25;0
0.73;0.81;0.39;1.16;0
0.69;0.63;0.36;1;0
0.64;1.21;0.4;1.43;0
0.76;1.35;0.47;1.62;0
1.01;1.21;0.45;1.64;0
1.03;0.94;0.31;1.43;0
0.92;1.21;0.29;1.55;0
0.94;1.17;0.39;1.56;0
0.79;1.12;0.35;1.42;0
0.72;1.11;0.42;1.39;0
0.81;1.16;0.41;1.48;0
0.8;1.4;0.51;1.69;0
1.03;1.55;0.52;1.94;0
0.81;1.37;0.62;1.71;0
0.76;1.27;0.52;1.57;0
1.02;1.54;0.53;1.92;0
0.93;1.33;0.48;1.7;0
0.77;1.62;0.41;1.84;0
0.68;2.1;0.47;2.26;0
0.75;1.65;0.44;1.87;0
0.68;1.05;0.45;1.33;0
1.25;1.01;0.37;1.66;0
1.05;1.16;0.35;1.6;0
0.7;1.39;0.47;1.63;0
0.7;1.53;0.6;1.79;0
0.69;1.55;0.58;1.8;0
0.99;1.46;0.65;1.88;0
0.91;1.61;0.68;1.97;0
0.73;1.63;0.64;1.89;0
0.69;1.38;0.61;1.66;0
0.99;1.31;0.52;1.73;0
0.88;1.12;0.53;1.52;0
0.93;1.09;0.46;1.51;0
1.03;1.28;0.39;1.69;0
0.88;1.3;0.48;1.64;0
0.66;1.29;0.45;1.52;0
